#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa04660	93	114	6	790	0.75	87	19439	0.45	FOXC1,FOXL1,MAP2K1,NCK2,NRAS,SOS1	ENSG00000006062,ENSG00000010610,ENSG00000010810,ENSG00000043462,ENSG00000050748,ENSG00000051382,ENSG00000065675,ENSG00000067560,ENSG00000070831,ENSG00000072736,ENSG00000073009,ENSG00000075711,ENSG00000076984,ENSG00000077264,ENSG00000082701,ENSG00000100351,ENSG00000100485,ENSG00000100906,ENSG00000100968,ENSG00000101349,ENSG00000102882,ENSG00000104365,ENSG00000104825,ENSG00000105221,ENSG00000105647,ENSG00000109471,ENSG00000111679,ENSG00000112062,ENSG00000113263,ENSG00000113520,ENSG00000113525,ENSG00000115085,ENSG00000117020,ENSG00000117461,ENSG00000120910,ENSG00000121879,ENSG00000124181,ENSG00000126934,ENSG00000130669,ENSG00000131196,ENSG00000133703,ENSG00000134215,ENSG00000135341,ENSG00000135446,ENSG00000135605,ENSG00000136634,ENSG00000137843,ENSG00000138814,ENSG00000141506,ENSG00000141968,ENSG00000142208,ENSG00000142273,ENSG00000146232,ENSG00000149269,ENSG00000152256,ENSG00000156711,ENSG00000158092,ENSG00000160293,ENSG00000160654,ENSG00000163600,ENSG00000164400,ENSG00000166869,ENSG00000167286,ENSG00000171608,ENSG00000172116,ENSG00000173039,ENSG00000174775,ENSG00000177606,ENSG00000178562,ENSG00000180370,ENSG00000182866,ENSG00000185386,ENSG00000187446,ENSG00000188130,ENSG00000188386,ENSG00000188389,ENSG00000198286,ENSG00000204490,ENSG00000206439,ENSG00000213341,ENSG00000213658,ENSG00000221823,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	528855.04147E-6	1.57523E-1	2.96694E-1
hsa04666	69	92	4	792	0.5	65	19461	0.33	FOXC1,FOXL1,MAP2K1,WASF2	ENSG00000006747,ENSG00000015285,ENSG00000033327,ENSG00000051382,ENSG00000063176,ENSG00000067113,ENSG00000070831,ENSG00000072694,ENSG00000075651,ENSG00000078053,ENSG00000079805,ENSG00000087470,ENSG00000088280,ENSG00000099942,ENSG00000102882,ENSG00000105221,ENSG00000105647,ENSG00000106299,ENSG00000106683,ENSG00000106976,ENSG00000107242,ENSG00000112290,ENSG00000117020,ENSG00000117461,ENSG00000121879,ENSG00000124181,ENSG00000125753,ENSG00000128340,ENSG00000130429,ENSG00000132970,ENSG00000134215,ENSG00000136238,ENSG00000136950,ENSG00000141506,ENSG00000141720,ENSG00000141968,ENSG00000142208,ENSG00000143226,ENSG00000143398,ENSG00000145555,ENSG00000148180,ENSG00000149269,ENSG00000150337,ENSG00000151693,ENSG00000153317,ENSG00000154229,ENSG00000155130,ENSG00000160293,ENSG00000163466,ENSG00000163932,ENSG00000165178,ENSG00000165410,ENSG00000165527,ENSG00000168907,ENSG00000168918,ENSG00000171608,ENSG00000172757,ENSG00000175130,ENSG00000175634,ENSG00000182541,ENSG00000184381,ENSG00000186111,ENSG00000197959,ENSG00000203747,ENSG00000213658	413513.44129E-6	2.85016E-1	4.03599E-1
hsa05340	41	47	3	793	0.38	38	19488	0.19	FOXC1,FOXL1,JAK3	ENSG00000010610,ENSG00000010671,ENSG00000064490,ENSG00000073009,ENSG00000076248,ENSG00000095585,ENSG00000101017,ENSG00000105369,ENSG00000111732,ENSG00000115085,ENSG00000128322,ENSG00000133111,ENSG00000147168,ENSG00000152457,ENSG00000159958,ENSG00000160224,ENSG00000163600,ENSG00000166349,ENSG00000167286,ENSG00000168394,ENSG00000172116,ENSG00000177455,ENSG00000179583,ENSG00000182866,ENSG00000196839,ENSG00000206235,ENSG00000206297,ENSG00000206299,ENSG00000223481,ENSG00000224212,ENSG00000225967,ENSG00000226173,ENSG00000227816,ENSG00000228582,ENSG00000230705,ENSG00000232326,ENSG00000232367,ENSG00000240505	662757.07782E-6	2.15963E-1	3.43417E-1
hsa00062	12	12	3	793	0.38	9	19517	0.05	FOXC1,FOXL1,MECR	ENSG00000127884,ENSG00000131238,ENSG00000138029,ENSG00000138796,ENSG00000168452,ENSG00000206329,ENSG00000227600,ENSG00000231618,ENSG00000236649	2.1046056493E0	1.01045E-2	9.33465E-2
hsa01040	20	22	3	793	0.38	17	19509	0.09	FOXC1,FOXL1,YOD1	ENSG00000012660,ENSG00000060971,ENSG00000087008,ENSG00000097021,ENSG00000099194,ENSG00000099797,ENSG00000119673,ENSG00000134824,ENSG00000145284,ENSG00000149485,ENSG00000161533,ENSG00000165996,ENSG00000170522,ENSG00000177465,ENSG00000184227,ENSG00000197977,ENSG00000206527	1.4682068995E0	4.15403E-2	1.69132E-1
hsa04730	55	69	6	790	0.75	49	19477	0.25	FOXC1,FOXL1,GNA12,GNAI1,MAP2K1,NRAS	ENSG00000017427,ENSG00000061918,ENSG00000065135,ENSG00000069764,ENSG00000078061,ENSG00000087460,ENSG00000089250,ENSG00000096433,ENSG00000100078,ENSG00000101333,ENSG00000102882,ENSG00000105568,ENSG00000106341,ENSG00000113575,ENSG00000114353,ENSG00000117215,ENSG00000120063,ENSG00000120088,ENSG00000123104,ENSG00000123739,ENSG00000125675,ENSG00000126934,ENSG00000127472,ENSG00000128266,ENSG00000133703,ENSG00000137841,ENSG00000138308,ENSG00000138669,ENSG00000140443,ENSG00000141837,ENSG00000147571,ENSG00000149782,ENSG00000150995,ENSG00000152208,ENSG00000152402,ENSG00000152822,ENSG00000154229,ENSG00000155511,ENSG00000156052,ENSG00000158786,ENSG00000168959,ENSG00000168970,ENSG00000170890,ENSG00000174775,ENSG00000182621,ENSG00000184381,ENSG00000187980,ENSG00000188784,ENSG00000226460	1.1048957869E0	2.01349E-2	1.27954E-1
hsa00270	26	34	2	794	0.25	24	19502	0.12	FOXC1,FOXL1	ENSG00000038274,ENSG00000099810,ENSG00000101444,ENSG00000102172,ENSG00000116649,ENSG00000116761,ENSG00000116984,ENSG00000119772,ENSG00000120053,ENSG00000123505,ENSG00000125166,ENSG00000128309,ENSG00000129596,ENSG00000134333,ENSG00000142182,ENSG00000145692,ENSG00000149089,ENSG00000151224,ENSG00000160200,ENSG00000166800,ENSG00000168906,ENSG00000171989,ENSG00000182551,ENSG00000198650	716282.19236E-6	2.71095E-1	3.89573E-1
hsa00564	58	73	1	795	0.13	57	19469	0.29	FOXC1	ENSG00000011009,ENSG00000026652,ENSG00000058866,ENSG00000065357,ENSG00000067113,ENSG00000069764,ENSG00000070748,ENSG00000075651,ENSG00000077044,ENSG00000087085,ENSG00000087157,ENSG00000100078,ENSG00000100288,ENSG00000101290,ENSG00000102030,ENSG00000102230,ENSG00000103502,ENSG00000110721,ENSG00000111666,ENSG00000115159,ENSG00000117215,ENSG00000120992,ENSG00000123739,ENSG00000127472,ENSG00000133027,ENSG00000136267,ENSG00000138308,ENSG00000139163,ENSG00000143845,ENSG00000145214,ENSG00000149091,ENSG00000152642,ENSG00000153933,ENSG00000156471,ENSG00000157680,ENSG00000158786,ENSG00000160216,ENSG00000161217,ENSG00000163624,ENSG00000167588,ENSG00000168970,ENSG00000169692,ENSG00000170890,ENSG00000172954,ENSG00000173418,ENSG00000184381,ENSG00000187980,ENSG00000188784,ENSG00000206324,ENSG00000213398,ENSG00000226467,ENSG00000227642,ENSG00000228892,ENSG00000235758,ENSG00000236873,ENSG00000241878,ENSG00000243477	-844814.64651E-6	9.01809E-1	9.51299E-1
hsa00600	40	46	2	794	0.25	38	19488	0.19	FOXC1,FOXL1	ENSG00000054983,ENSG00000063176,ENSG00000067113,ENSG00000072444,ENSG00000078124,ENSG00000100299,ENSG00000100422,ENSG00000100596,ENSG00000102393,ENSG00000104763,ENSG00000115488,ENSG00000118276,ENSG00000119537,ENSG00000126821,ENSG00000128242,ENSG00000135587,ENSG00000136699,ENSG00000143753,ENSG00000148154,ENSG00000162139,ENSG00000164023,ENSG00000166311,ENSG00000167769,ENSG00000168350,ENSG00000170266,ENSG00000174607,ENSG00000177076,ENSG00000177628,ENSG00000182156,ENSG00000184494,ENSG00000188611,ENSG00000204386,ENSG00000223957,ENSG00000227129,ENSG00000227315,ENSG00000228691,ENSG00000234343,ENSG00000234846	256031.7301E-6	4.68144E-1	5.71195E-1
hsa00500	44	51	2	794	0.25	42	19484	0.22	FOXC1,FOXL1	ENSG00000068976,ENSG00000079739,ENSG00000100504,ENSG00000100994,ENSG00000104812,ENSG00000105220,ENSG00000106633,ENSG00000109181,ENSG00000109814,ENSG00000115652,ENSG00000118094,ENSG00000131482,ENSG00000135226,ENSG00000152254,ENSG00000156096,ENSG00000156515,ENSG00000159399,ENSG00000160883,ENSG00000162688,ENSG00000165434,ENSG00000167165,ENSG00000169299,ENSG00000169764,ENSG00000169919,ENSG00000171234,ENSG00000171298,ENSG00000174876,ENSG00000179087,ENSG00000187733,ENSG00000196620,ENSG00000197888,ENSG00000213759,ENSG00000237763,ENSG00000240038,ENSG00000240224,ENSG00000241119,ENSG00000242366,ENSG00000242515,ENSG00000243135,ENSG00000243480,ENSG00000244122,ENSG00000244474	155742.99596E-6	5.18682E-1	6.13563E-1
hsa00350	38	45	3	793	0.38	35	19491	0.18	FOXC1,FOXL1,TRMT11	ENSG00000006534,ENSG00000069535,ENSG00000071462,ENSG00000077498,ENSG00000080166,ENSG00000100577,ENSG00000102030,ENSG00000103876,ENSG00000108602,ENSG00000113924,ENSG00000120053,ENSG00000123454,ENSG00000125166,ENSG00000131471,ENSG00000131480,ENSG00000132437,ENSG00000132746,ENSG00000138356,ENSG00000141744,ENSG00000165055,ENSG00000168806,ENSG00000172954,ENSG00000172955,ENSG00000173418,ENSG00000180176,ENSG00000184254,ENSG00000187758,ENSG00000189221,ENSG00000196616,ENSG00000197894,ENSG00000198099,ENSG00000198650,ENSG00000205629,ENSG00000240972,ENSG00000243477	745149.10509E-6	1.85501E-1	3.24527E-1
hsa00040	24	26	2	794	0.25	22	19504	0.11	FOXC1,FOXL1	ENSG00000085662,ENSG00000109181,ENSG00000109814,ENSG00000135226,ENSG00000156096,ENSG00000165475,ENSG00000167165,ENSG00000169738,ENSG00000169764,ENSG00000169919,ENSG00000171234,ENSG00000196620,ENSG00000197713,ENSG00000197888,ENSG00000213759,ENSG00000240224,ENSG00000241119,ENSG00000242366,ENSG00000242515,ENSG00000243135,ENSG00000244122,ENSG00000244474	803396.11768E-6	2.41688E-1	3.63468E-1
hsa00520	40	44	4	792	0.5	36	19490	0.18	FOXC1,GFPT1,GNPDA1,MPI	ENSG00000013375,ENSG00000049860,ENSG00000079739,ENSG00000100243,ENSG00000100417,ENSG00000100522,ENSG00000102032,ENSG00000104522,ENSG00000105220,ENSG00000106633,ENSG00000108479,ENSG00000109814,ENSG00000111726,ENSG00000112699,ENSG00000115652,ENSG00000116783,ENSG00000117143,ENSG00000117308,ENSG00000133063,ENSG00000134216,ENSG00000135838,ENSG00000144591,ENSG00000156515,ENSG00000156958,ENSG00000157353,ENSG00000159399,ENSG00000159921,ENSG00000160883,ENSG00000162066,ENSG00000163281,ENSG00000169299,ENSG00000169764,ENSG00000170191,ENSG00000173540,ENSG00000213614,ENSG00000213930	1.0058708234E0	7.0248E-2	1.91945E-1
hsa00860	34	41	4	792	0.5	30	19496	0.15	FOXC1,FOXL1,UROD,ZFX	ENSG00000004961,ENSG00000006695,ENSG00000014919,ENSG00000023330,ENSG00000066926,ENSG00000080819,ENSG00000090013,ENSG00000103415,ENSG00000106605,ENSG00000109181,ENSG00000135226,ENSG00000139428,ENSG00000143224,ENSG00000148218,ENSG00000149397,ENSG00000156096,ENSG00000167165,ENSG00000167996,ENSG00000169919,ENSG00000171234,ENSG00000196620,ENSG00000197888,ENSG00000213759,ENSG00000240224,ENSG00000241119,ENSG00000242366,ENSG00000242515,ENSG00000243135,ENSG00000244122,ENSG00000244474	1.1885001829E0	4.27188E-2	1.69132E-1
hsa00061	5	6	2	794	0.25	3	19523	0.02	FOXC1,FOXL1	ENSG00000076555,ENSG00000152463,ENSG00000169710	2.7967999673E0	1.4161E-2	1.09889E-1
hsa00360	20	22	1	795	0.13	19	19507	0.1	FOXC1	ENSG00000006534,ENSG00000069535,ENSG00000102030,ENSG00000108602,ENSG00000117592,ENSG00000120053,ENSG00000125166,ENSG00000131471,ENSG00000131480,ENSG00000132437,ENSG00000132746,ENSG00000171759,ENSG00000172954,ENSG00000173418,ENSG00000184254,ENSG00000189221,ENSG00000198650,ENSG00000240972,ENSG00000243477	255747.56067E-6	5.50457E-1	6.39453E-1
hsa00630	13	15	2	794	0.25	11	19515	0.06	FOXC1,FOXL1	ENSG00000014641,ENSG00000062485,ENSG00000100714,ENSG00000101323,ENSG00000116882,ENSG00000120254,ENSG00000137106,ENSG00000146701,ENSG00000168237,ENSG00000178922,ENSG00000183077	1.4971071261E0	8.98489E-2	2.17884E-1
hsa04150	39	51	4	792	0.5	35	19491	0.18	FOXC1,FOXL1,MTOR,RHEB	ENSG00000017427,ENSG00000051382,ENSG00000063046,ENSG00000071242,ENSG00000072133,ENSG00000083290,ENSG00000102547,ENSG00000102882,ENSG00000103197,ENSG00000105221,ENSG00000105647,ENSG00000112715,ENSG00000117020,ENSG00000117461,ENSG00000117676,ENSG00000118046,ENSG00000119630,ENSG00000121879,ENSG00000125695,ENSG00000129965,ENSG00000132356,ENSG00000135930,ENSG00000135932,ENSG00000137154,ENSG00000141506,ENSG00000142208,ENSG00000162409,ENSG00000165197,ENSG00000165699,ENSG00000167965,ENSG00000168209,ENSG00000171608,ENSG00000173511,ENSG00000175634,ENSG00000187840	1.0340930074E0	6.51506E-2	1.83177E-1
hsa05212	58	71	3	793	0.38	55	19471	0.28	FOXC1,FOXL1,MAP2K1	ENSG00000002330,ENSG00000006451,ENSG00000007968,ENSG00000017797,ENSG00000050748,ENSG00000051180,ENSG00000051382,ENSG00000070831,ENSG00000073009,ENSG00000075651,ENSG00000078061,ENSG00000092969,ENSG00000102882,ENSG00000104365,ENSG00000105221,ENSG00000105647,ENSG00000106799,ENSG00000109339,ENSG00000110092,ENSG00000112242,ENSG00000112715,ENSG00000117020,ENSG00000117461,ENSG00000119630,ENSG00000119699,ENSG00000121879,ENSG00000128340,ENSG00000129675,ENSG00000132906,ENSG00000133703,ENSG00000135446,ENSG00000135503,ENSG00000136238,ENSG00000138798,ENSG00000139618,ENSG00000141506,ENSG00000141510,ENSG00000141646,ENSG00000141736,ENSG00000142208,ENSG00000144118,ENSG00000146648,ENSG00000147889,ENSG00000160271,ENSG00000163235,ENSG00000165197,ENSG00000166949,ENSG00000168610,ENSG00000169750,ENSG00000171552,ENSG00000171608,ENSG00000173039,ENSG00000173511,ENSG00000175387,ENSG00000213341	292137.33992E-6	3.97994E-1	5.11966E-1
hsa05218	62	70	4	792	0.5	58	19468	0.3	FOXC1,FOXL1,MAP2K1,NRAS	ENSG00000002330,ENSG00000007968,ENSG00000017427,ENSG00000019991,ENSG00000039068,ENSG00000051382,ENSG00000070193,ENSG00000070388,ENSG00000075388,ENSG00000077782,ENSG00000078061,ENSG00000078579,ENSG00000100311,ENSG00000102466,ENSG00000102678,ENSG00000102882,ENSG00000105221,ENSG00000105550,ENSG00000105647,ENSG00000105976,ENSG00000107831,ENSG00000110092,ENSG00000111241,ENSG00000112242,ENSG00000113578,ENSG00000113721,ENSG00000114279,ENSG00000117020,ENSG00000117461,ENSG00000118972,ENSG00000121879,ENSG00000124762,ENSG00000126934,ENSG00000129682,ENSG00000133703,ENSG00000134853,ENSG00000135446,ENSG00000135679,ENSG00000138685,ENSG00000138798,ENSG00000140285,ENSG00000140443,ENSG00000141506,ENSG00000141510,ENSG00000142208,ENSG00000145431,ENSG00000146648,ENSG00000147889,ENSG00000156427,ENSG00000158815,ENSG00000161958,ENSG00000162344,ENSG00000171608,ENSG00000171862,ENSG00000174775,ENSG00000186895,ENSG00000187098,ENSG00000197461	527817.32971E-6	2.24595E-1	3.51383E-1
hsa05219	38	42	5	791	0.63	33	19493	0.17	FOXC1,FOXL1,MAP2K1,MYC,NRAS	ENSG00000007968,ENSG00000025708,ENSG00000035664,ENSG00000039068,ENSG00000068028,ENSG00000068078,ENSG00000078061,ENSG00000087245,ENSG00000100784,ENSG00000100985,ENSG00000102882,ENSG00000110092,ENSG00000112242,ENSG00000112715,ENSG00000119630,ENSG00000124762,ENSG00000126934,ENSG00000133703,ENSG00000135446,ENSG00000135679,ENSG00000137801,ENSG00000138798,ENSG00000141510,ENSG00000141736,ENSG00000146648,ENSG00000147889,ENSG00000165197,ENSG00000167657,ENSG00000169429,ENSG00000173511,ENSG00000174775,ENSG00000196611,ENSG00000196730	1.3174430889E0	1.56686E-2	1.12582E-1
hsa05220	58	75	6	790	0.75	52	19474	0.27	FOXC1,FOXL1,MAP2K1,MYC,NRAS,SOS1	ENSG00000002330,ENSG00000007968,ENSG00000033327,ENSG00000051382,ENSG00000073009,ENSG00000078061,ENSG00000085276,ENSG00000092969,ENSG00000097007,ENSG00000099942,ENSG00000100485,ENSG00000100906,ENSG00000102882,ENSG00000104365,ENSG00000105221,ENSG00000105647,ENSG00000106799,ENSG00000110092,ENSG00000111276,ENSG00000112242,ENSG00000116478,ENSG00000117020,ENSG00000117461,ENSG00000119699,ENSG00000121879,ENSG00000124762,ENSG00000126561,ENSG00000126934,ENSG00000129946,ENSG00000133703,ENSG00000135446,ENSG00000135503,ENSG00000135679,ENSG00000141506,ENSG00000141510,ENSG00000141646,ENSG00000142208,ENSG00000142273,ENSG00000147889,ENSG00000148082,ENSG00000166949,ENSG00000171552,ENSG00000171608,ENSG00000173039,ENSG00000173757,ENSG00000174775,ENSG00000175029,ENSG00000179295,ENSG00000186716,ENSG00000196591,ENSG00000213341,ENSG00000244102	1.0453183267E0	2.54995E-2	1.37414E-1
hsa05223	41	59	6	790	0.75	35	19491	0.18	FOXC1,FOXL1,MAP2K1,NRAS,RXRB,SOS1	ENSG00000002330,ENSG00000007968,ENSG00000051382,ENSG00000068028,ENSG00000077092,ENSG00000078061,ENSG00000100485,ENSG00000101109,ENSG00000102882,ENSG00000105221,ENSG00000105647,ENSG00000110092,ENSG00000112242,ENSG00000117020,ENSG00000117461,ENSG00000118689,ENSG00000121879,ENSG00000124181,ENSG00000126934,ENSG00000132906,ENSG00000133703,ENSG00000135446,ENSG00000138798,ENSG00000141506,ENSG00000141510,ENSG00000141736,ENSG00000142208,ENSG00000146648,ENSG00000147889,ENSG00000154229,ENSG00000163235,ENSG00000171608,ENSG00000174775,ENSG00000186350,ENSG00000189283	1.4420865618E0	4.9419E-3	6.42011E-2
hsa04672	78	84	1	795	0.13	77	19449	0.39	FOXC1	ENSG00000006062,ENSG00000048462,ENSG00000092969,ENSG00000099866,ENSG00000101017,ENSG00000102524,ENSG00000107562,ENSG00000109471,ENSG00000111321,ENSG00000111732,ENSG00000113520,ENSG00000113525,ENSG00000114013,ENSG00000115232,ENSG00000119699,ENSG00000121966,ENSG00000131142,ENSG00000136634,ENSG00000151882,ENSG00000159958,ENSG00000160223,ENSG00000161955,ENSG00000162896,ENSG00000163600,ENSG00000164136,ENSG00000168384,ENSG00000173585,ENSG00000178562,ENSG00000179344,ENSG00000184451,ENSG00000196126,ENSG00000198502,ENSG00000204257,ENSG00000204276,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206308,ENSG00000213927,ENSG00000223793,ENSG00000223865,ENSG00000224103,ENSG00000226260,ENSG00000226264,ENSG00000226826,ENSG00000228163,ENSG00000228987,ENSG00000229685,ENSG00000230141,ENSG00000230726,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232957,ENSG00000232962,ENSG00000233192,ENSG00000234794,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000237541,ENSG00000237710,ENSG00000239329,ENSG00000239457,ENSG00000239463,ENSG00000240505,ENSG00000241386,ENSG00000241674,ENSG00000241910,ENSG00000242092,ENSG00000242361,ENSG00000242685,ENSG00000243189,ENSG00000243215,ENSG00000243612,ENSG00000243719	-1.1465966027E0	9.55962E-1	9.97078E-1
hsa05310	67	71	2	794	0.25	65	19461	0.33	FOXC1,FOXL1	ENSG00000101017,ENSG00000113520,ENSG00000113525,ENSG00000136634,ENSG00000158869,ENSG00000164399,ENSG00000168384,ENSG00000169194,ENSG00000169397,ENSG00000172156,ENSG00000179344,ENSG00000179639,ENSG00000186652,ENSG00000196126,ENSG00000198502,ENSG00000204257,ENSG00000204276,ENSG00000204490,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206308,ENSG00000206439,ENSG00000223793,ENSG00000223865,ENSG00000223952,ENSG00000224103,ENSG00000226260,ENSG00000226264,ENSG00000226826,ENSG00000228163,ENSG00000228321,ENSG00000228849,ENSG00000228987,ENSG00000229685,ENSG00000230108,ENSG00000230141,ENSG00000230726,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232810,ENSG00000232957,ENSG00000232962,ENSG00000233192,ENSG00000234794,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000237541,ENSG00000237710,ENSG00000239329,ENSG00000239457,ENSG00000239463,ENSG00000241386,ENSG00000241674,ENSG00000241910,ENSG00000242092,ENSG00000242361,ENSG00000242685,ENSG00000243189,ENSG00000243215,ENSG00000243612,ENSG00000243719	-282155.8087E-6	7.43936E-1	8.15388E-1
hsa05320	100	104	2	794	0.25	98	19428	0.5	FOXC1,FOXL1	ENSG00000026103,ENSG00000042832,ENSG00000100453,ENSG00000101017,ENSG00000109471,ENSG00000113520,ENSG00000113525,ENSG00000114013,ENSG00000117560,ENSG00000120235,ENSG00000120242,ENSG00000134200,ENSG00000135346,ENSG00000136634,ENSG00000137080,ENSG00000137403,ENSG00000147873,ENSG00000147885,ENSG00000165409,ENSG00000168384,ENSG00000178562,ENSG00000179344,ENSG00000180644,ENSG00000186803,ENSG00000188379,ENSG00000196126,ENSG00000197919,ENSG00000198502,ENSG00000204257,ENSG00000204276,ENSG00000204525,ENSG00000204592,ENSG00000204632,ENSG00000204642,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206308,ENSG00000206493,ENSG00000206503,ENSG00000206506,ENSG00000206509,ENSG00000214042,ENSG00000223793,ENSG00000223865,ENSG00000224103,ENSG00000225201,ENSG00000226260,ENSG00000226264,ENSG00000226826,ENSG00000228083,ENSG00000228163,ENSG00000228987,ENSG00000229252,ENSG00000229685,ENSG00000229698,ENSG00000230141,ENSG00000230254,ENSG00000230413,ENSG00000230726,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232957,ENSG00000232962,ENSG00000233095,ENSG00000233192,ENSG00000233904,ENSG00000234745,ENSG00000234794,ENSG00000234829,ENSG00000235220,ENSG00000235346,ENSG00000235657,ENSG00000235680,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000236632,ENSG00000236637,ENSG00000237216,ENSG00000237508,ENSG00000237541,ENSG00000237710,ENSG00000239329,ENSG00000239457,ENSG00000239463,ENSG00000241386,ENSG00000241674,ENSG00000241910,ENSG00000242092,ENSG00000242361,ENSG00000242685,ENSG00000243189,ENSG00000243215,ENSG00000243612,ENSG00000243719	-694433.15589E-6	9.07166E-1	9.51299E-1
hsa05322	173	183	2	794	0.25	171	19355	0.88	FOXC1,FOXL1	ENSG00000021852,ENSG00000039537,ENSG00000072110,ENSG00000072694,ENSG00000077522,ENSG00000099284,ENSG00000100028,ENSG00000100448,ENSG00000101017,ENSG00000105968,ENSG00000106804,ENSG00000111332,ENSG00000112727,ENSG00000114013,ENSG00000116747,ENSG00000123569,ENSG00000124529,ENSG00000124578,ENSG00000124635,ENSG00000124693,ENSG00000125730,ENSG00000125835,ENSG00000130402,ENSG00000132109,ENSG00000132475,ENSG00000136634,ENSG00000137259,ENSG00000138385,ENSG00000143226,ENSG00000146047,ENSG00000150086,ENSG00000150337,ENSG00000158373,ENSG00000158406,ENSG00000159189,ENSG00000162747,ENSG00000163041,ENSG00000164508,ENSG00000166278,ENSG00000167088,ENSG00000168148,ENSG00000168242,ENSG00000168274,ENSG00000168384,ENSG00000173369,ENSG00000173372,ENSG00000176919,ENSG00000178458,ENSG00000178562,ENSG00000179344,ENSG00000180573,ENSG00000180596,ENSG00000181218,ENSG00000182217,ENSG00000182326,ENSG00000182572,ENSG00000182611,ENSG00000183454,ENSG00000183558,ENSG00000183598,ENSG00000183941,ENSG00000184260,ENSG00000184270,ENSG00000184348,ENSG00000184678,ENSG00000184825,ENSG00000185130,ENSG00000185978,ENSG00000187990,ENSG00000188375,ENSG00000188486,ENSG00000188987,ENSG00000196126,ENSG00000196176,ENSG00000196226,ENSG00000196331,ENSG00000196374,ENSG00000196532,ENSG00000196747,ENSG00000196787,ENSG00000196866,ENSG00000196966,ENSG00000197061,ENSG00000197153,ENSG00000197238,ENSG00000197409,ENSG00000197459,ENSG00000197561,ENSG00000197697,ENSG00000197837,ENSG00000197846,ENSG00000197903,ENSG00000197914,ENSG00000198082,ENSG00000198307,ENSG00000198327,ENSG00000198339,ENSG00000198366,ENSG00000198374,ENSG00000198502,ENSG00000198518,ENSG00000198558,ENSG00000203747,ENSG00000203811,ENSG00000203812,ENSG00000203813,ENSG00000203814,ENSG00000203852,ENSG00000204257,ENSG00000204276,ENSG00000204364,ENSG00000204490,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206308,ENSG00000206372,ENSG00000206439,ENSG00000223793,ENSG00000223865,ENSG00000223952,ENSG00000224103,ENSG00000224389,ENSG00000226260,ENSG00000226264,ENSG00000226560,ENSG00000226826,ENSG00000227746,ENSG00000228163,ENSG00000228267,ENSG00000228321,ENSG00000228849,ENSG00000228987,ENSG00000229685,ENSG00000230108,ENSG00000230141,ENSG00000230726,ENSG00000231389,ENSG00000231543,ENSG00000231558,ENSG00000231679,ENSG00000232810,ENSG00000232957,ENSG00000232962,ENSG00000233192,ENSG00000233224,ENSG00000233822,ENSG00000234794,ENSG00000235017,ENSG00000235696,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000236625,ENSG00000237541,ENSG00000237710,ENSG00000239329,ENSG00000239457,ENSG00000239463,ENSG00000241386,ENSG00000241674,ENSG00000241910,ENSG00000242092,ENSG00000242361,ENSG00000242685,ENSG00000243189,ENSG00000243215,ENSG00000243612,ENSG00000243719,ENSG00000244731	-1.2548937742E0	9.92163E-1	1E0
